categorie_nom;produit_reference
BORDEAUX BLANC;658583
VAL DE LOIRE BLANC;626168
BOURGOGNE BLANC;636605
BOURGOGNE BLANC;622241
BOURGOGNE BLANC;617126
BOURGOGNE BLANC;636621
BORDEAUX BLANCS LIQUOREUX;649384
BORDEAUX BLANCS LIQUOREUX;621169
BORDEAUX BLANC;647008
BOURGOGNE BLANC;617647
BORDEAUX BLANC;625681
VAL DE LOIRE BLANC;625129
VAL DE LOIRE BLANC;615542
ALSACE BLANC;720987
ALSACE BLANC;721068
BOURGOGNE BLANC;626309
ALSACE BLANC;626986
ALSACE BLANC;627000
ALSACE BLANC;630087
ALSACE BLANC;728261
VINS BLANCS DU SUD OUEST;649186
VINS BLANCS DU SUD OUEST;721969
BOURGOGNE BLANC;580225
BOURGOGNE BLANC;649327
LANGUEDOC ROUSILLON BLANC;649228
BOURGOGNE BLANC;626606
VINS BLANCS DU SUD OUEST;622522
BLANC LIQUOREUX SUD-OUEST;623629
VAL DE LOIRE BLANC;518761
VAL DE LOIRE BLANC;626069
VIN ISSU DE L'AGRICULTURE BIOLOGIQUE;499400
VIN ISSU DE L'AGRICULTURE BIOLOGIQUE;514604
VINS ETRANGERS;615641
VINS ETRANGERS;616102
VINS ETRANGERS;613687
VINS ETRANGERS;613703
VINS ETRANGERS;657320
VINS ETRANGERS;657346
VINS ETRANGERS;657387
VINS ETRANGERS;547588
LES CHAMPAGNES;763409
LES CHAMPAGNES;580209
LES CHAMPAGNES;629329
LES CHAMPAGNES;629345
LES CHAMPAGNES;629428
LES CHAMPAGNES;629469
LES CHAMPAGNES;629980
LES CHAMPAGNES;629923
LES CHAMPAGNES;661041
LES CHAMPAGNES;629444
LES CHAMPAGNES;629709
LES CHAMPAGNES;744045
LES CHAMPAGNES;630806
LES CHAMPAGNES;630905
LES CHAMPAGNES;631200
LES CHAMPAGNES;530345
LES CHAMPAGNES;630400
LES CHAMPAGNES;631242
LES CHAMPAGNES;629584
LES CHAMPAGNES;629568
LES CHAMPAGNES;636845
LES CHAMPAGNES;628909
LES CHAMPAGNES;724823
LES CHAMPAGNES;744144
LES CHAMPAGNES;500447
LES CHAMPAGNES;763367
LES CHAMPAGNES;769828
LES CHAMPAGNES;637488
LES CHAMPAGNES;631747
LES CHAMPAGNES;607549
LES MOUSSEUX;741660
LES MOUSSEUX;741686
LES MOUSSEUX;741827
LES MOUSSEUX;651240
LES MOUSSEUX;631648
LES MOUSSEUX;631663
LES MOUSSEUX;631846
LES MOUSSEUX;631564
LES MOUSSEUX;635144
LES MOUSSEUX;635169
LES MOUSSEUX;648782
LES MOUSSEUX;632505
LES MOUSSEUX;632521
LES MOUSSEUX;518704
LES MOUSSEUX;518688
LES MOUSSEUX;568709
LES MOUSSEUX;632182
LES MOUSSEUX;632349
LES MOUSSEUX;632364
LES MOUSSEUX;648923
LES MOUSSEUX;632281
LES MOUSSEUX;632661
LES MOUSSEUX;556266
LES MOUSSEUX;556241
LES MOUSSEUX;556225
LES MOUSSEUX;557066
LES MOUSSEUX;505545
LES MOUSSEUX;746180
LES MOUSSEUX;639567
LES MOUSSEUX;744805
LES MOUSSEUX;632380
LES MOUSSEUX;632406
LES MOUSSEUX;494906
LES MOUSSEUX;587626
LES MOUSSEUX;616987
LES APÉRITIFS SANS ALCOOL;635102
LES FLASK 20CL;634303
LES ANISÉS;634345
LES ANISÉS;634360
LES ANISÉS;722744
LES ANISÉS;634386
LES ANISÉS;634402
LES ANISÉS;634683
LES ANISÉS;634881
LES ANISÉS;635003
LES ANISÉS;634949
LES ANISÉS;634006
LES ANISÉS;633925
LES ANISÉS;633883
LES ANISÉS;633909
LES ANISÉS;633727
LES A.B.V & VERMOUTH;779546
LES A.B.V & VERMOUTH;635300
LES A.B.V & VERMOUTH;719765
LES A.B.V & VERMOUTH;719781
LES A.B.V & VERMOUTH;639245
LES A.B.V & VERMOUTH;779603
LES A.B.V & VERMOUTH;779561
LES A.B.V & VERMOUTH;636167
LES A.B.V & VERMOUTH;636100
LES PORTOS;638601
LES A.B.V & VERMOUTH;636308
LES A.B.V & VERMOUTH;965921
LES A.B.V & VERMOUTH;636449
LES A.B.V & VERMOUTH;636464
LES A.B.V & VERMOUTH;636662
LES A.B.V & VERMOUTH;719823
LES APÉRITIFS SANS ALCOOL;633107
LES APÉRITIFS SANS ALCOOL;633149
LES VINS DOUX;637066
LES VINS DOUX;637405
LES VINS DOUX;755983
LES VINS DOUX;793828
LES VINS DOUX;637421
LES VINS DOUX;637504
LES A.B.V & VERMOUTH;638569
LES PORTOS;639864
LES A.B.V & VERMOUTH;638361
LES PORTOS;638700
LES FLASK 20CL;639104
LES PORTOS;639161
LES PORTOS;639203
LES PORTOS;639260
LES PORTOS;651844
LES PORTOS;639401
LES PORTOS;639302
LES COCKTAILS & LIQUEURS;644062
LES FLASK 20CL;643841
LES COCKTAILS & LIQUEURS;643643
LES FLASK 20CL;643023
LES COCKTAILS & LIQUEURS;645283
LES COCKTAILS & LIQUEURS;651869
LES FLASK 20CL;644203
LES COCKTAILS & LIQUEURS;644781
LES COCKTAILS & LIQUEURS;644906
LES COCKTAILS & LIQUEURS;645408
LES FLASK 20CL;644807
LES COCKTAILS & LIQUEURS;649202
LES COCKTAILS & LIQUEURS;646000
LES A.B.V & VERMOUTH;650226
LES A.B.V & VERMOUTH;650002
LES COCKTAILS & LIQUEURS;645580
LES COCKTAILS & LIQUEURS;646265
LES COCKTAILS & LIQUEURS;646687
LES COCKTAILS & LIQUEURS;645846
LES COCKTAILS & LIQUEURS;746222
LES A.B.V & VERMOUTH;587642
LES CRÈMES DE FRUITS;645960
LES CRÈMES DE FRUITS;645986
LES COCKTAILS & LIQUEURS;647784
LES COCKTAILS & LIQUEURS;651521
LES COCKTAILS & LIQUEURS;732107
LES FLASK 20CL;650200
LES RHUMS & SIROPS DE CANNE;650242
LES RHUMS & SIROPS DE CANNE;587063
LES RHUMS & SIROPS DE CANNE;650283
LES RHUMS & SIROPS DE CANNE;759845
LES RHUMS & SIROPS DE CANNE;650309
LES RHUMS & SIROPS DE CANNE;650341
LES RHUMS & SIROPS DE CANNE;651448
LES PUNCHS & TEQUILA;642603
LES PUNCHS & TEQUILA;642363
LES PUNCHS & TEQUILA;642629
LES RHUMS & SIROPS DE CANNE;607069
LES RHUMS & SIROPS DE CANNE;743906
LES RHUMS & SIROPS DE CANNE;587568
LES COCKTAILS & LIQUEURS;743989
LES COCKTAILS & LIQUEURS;642884
LES COCKTAILS & LIQUEURS;563205
LES RHUMS & SIROPS DE CANNE;650606
LES RHUMS & SIROPS DE CANNE;513564
LES FLASK 20CL;650804
LES FLASK 20CL;650820
LES COCKTAILS & LIQUEURS;756569
LES RHUMS & SIROPS DE CANNE;651703
LES DEMI-BOUTEILLES;508200
LES RHUMS & SIROPS DE CANNE;651760
LES RHUMS & SIROPS DE CANNE;563247
LES RHUMS & SIROPS DE CANNE;499103
LES RHUMS & SIROPS DE CANNE;650101
LES RHUMS & SIROPS DE CANNE;651281
LES RHUMS & SIROPS DE CANNE;651406
LES RHUMS & SIROPS DE CANNE;651786
LES APÉRITIFS SANS ALCOOL;633305
LES APÉRITIFS SANS ALCOOL;633321
LES APÉRITIFS SANS ALCOOL;633503
LES VODKA;780247
LES VODKA;543280
LES GIN;641829
LES FLASK 20CL;650143
LES DEMI-BOUTEILLES;769521
LES VODKA;642009
LES FLASK 20CL;641985
LES VODKA;643445
LES VODKA;643502
LA CAVE DE BIÈRE;653584
LES PUNCHS & TEQUILA;642140
LA CAVE DE BIÈRE;654400
LES GIN;641746
LES GIN;501262
LES GIN;645481
LES GIN;523605
LES VODKA;587782
LES VODKA;642108
LES VODKA;642066
LES VODKA;642082
LES GIN;741983
LES DEMI-BOUTEILLES;598482
LES VODKA;641886
LES VODKA;641860
LES VODKA;642587
LES PUNCHS & TEQUILA;642165
LES DEMI-BOUTEILLES;592824
LES VODKA;643460
LES VODKA;646786
LES FLASK 20CL;646240
LES GIN;650986
LES WHISKY STANDARDS;640342
LES WHISKY STANDARDS;640102
LES WHISKY D'ÂGE & PUR MALT;640268
LES WHISKY D'ÂGE & PUR MALT;640748
LES BOURBONS - WHISKEY CANADIEN-IRLANDAIS-JAPONAIS;640987
LES WHISKY STANDARDS;640540
LES WHISKY STANDARDS;640144
LES BOURBONS - WHISKEY CANADIEN-IRLANDAIS-JAPONAIS;640623
LES BOURBONS - WHISKEY CANADIEN-IRLANDAIS-JAPONAIS;641126
LES WHISKY AROMATISES;641589
LES BOURBONS - WHISKEY CANADIEN-IRLANDAIS-JAPONAIS;658906
LES BOURBONS - WHISKEY CANADIEN-IRLANDAIS-JAPONAIS;742007
LES BOURBONS - WHISKEY CANADIEN-IRLANDAIS-JAPONAIS;641563
LES BOURBONS - WHISKEY CANADIEN-IRLANDAIS-JAPONAIS;725705
LES BOURBONS - WHISKEY CANADIEN-IRLANDAIS-JAPONAIS;641605
LES WHISKY STANDARDS;641100
LES WHISKY STANDARDS;641241
LES WHISKY STANDARDS;641340
LES FLASK 20CL;542423
LES WHISKY D'ÂGE & PUR MALT;640409
LES WHISKY STANDARDS;640367
LES FLASK 20CL;643429
LES FLASK 20CL;641001
LES WHISKY STANDARDS;641043
LES WHISKY STANDARDS;641027
LES DEMI-BOUTEILLES;651562
LES WHISKY D'ÂGE & PUR MALT;756262
LES WHISKY STANDARDS;641209
LES WHISKY STANDARDS;640227
LES BOURBONS - WHISKEY CANADIEN-IRLANDAIS-JAPONAIS;640326
LES FLASK 20CL;641225
LES DEMI-BOUTEILLES;807842
LES WHISKY STANDARDS;641282
LES WHISKY STANDARDS;641324
LES BOURBONS - WHISKEY CANADIEN-IRLANDAIS-JAPONAIS;500082
LES WHISKY D'ÂGE & PUR MALT;640508
LES WHISKY D'ÂGE & PUR MALT;497024
LES DEMI-BOUTEILLES;755744
LES BOURBONS - WHISKEY CANADIEN-IRLANDAIS-JAPONAIS;497008
LES BOURBONS - WHISKEY CANADIEN-IRLANDAIS-JAPONAIS;587048
LES WHISKY D'ÂGE & PUR MALT;659102
LES WHISKY D'ÂGE & PUR MALT;748020
LES FLASK 20CL;646224
LES WHISKY STANDARDS;640466
LES WHISKY STANDARDS;640946
LES WHISKY STANDARDS;640441
LES DEMI-BOUTEILLES;592840
LES WHISKY STANDARDS;641142
LES WHISKY AROMATISES;589226
LES WHISKY STANDARDS;640664
LES WHISKY D'ÂGE & PUR MALT;640706
LES WHISKY STANDARDS;507988
LES WHISKY STANDARDS;641464
LES WHISKY STANDARDS;642561
LES DEMI-BOUTEILLES;651547
LES FLASK 20CL;641480
LES WHISKY D'ÂGE & PUR MALT;642967
LES WHISKY STANDARDS;639906
LES WHISKY STANDARDS;640003
LES WHISKY STANDARDS;510727
LES BOURBONS - WHISKEY CANADIEN-IRLANDAIS-JAPONAIS;644468
LES CRÈMES DE FRUITS;642645
LES CRÈMES DE FRUITS;511808
LES CRÈMES DE FRUITS;649020
LES CRÈMES DE FRUITS;648709
PAIN DE MIE;660142
PAIN DE MIE;660282
LES AMERICAINS;742940
LES AUTRES PAINS;596643
PAIN DE MIE;511543
LES AMERICAINS;528141
PAIN DE MIE;660365
PAIN DE MIE;660464
PAIN DE MIE;660480
PAIN DE MIE;594044
PAIN DE MIE;660506
PAIN DE MIE;660902
PAIN DE MIE;690149
LES PAINS DE LA FORME;505966
LES AMERICAINS;547240
LES AMERICAINS;660209
LES AMERICAINS;542548
LES AMERICAINS;542522
PAIN DE MIE;660324
PAIN DE MIE;660340
PAIN DE MIE;660423
PAIN DE MIE;660449
PAIN DE MIE;511600
PAIN DE MIE;511584
LES AMERICAINS;660886
LES AMERICAINS;660860
LES AMERICAINS;766428
LES ANGLAIS;511964
LES ANGLAIS;512202
LES ANGLAIS;512442
LES AMERICAINS;660969
PAIN DE MIE;519504
LES AMERICAINS;723965
LES AMERICAINS;598284
LES CAMPAGNES;528182
LES AMERICAINS;661603
LES AMERICAINS;661629
LES AMERICAINS;661587
PAIN DE MIE;661868
PAIN DE MIE;661785
PAIN DE MIE;661801
PAIN DE MIE;661645
PAIN DE MIE;661926
LES CAMPAGNES;760728
LES AMERICAINS;498881
PAIN DE MIE;661827
PAIN DE MIE;661843
LES AUTRES PAINS;717801
PAIN DE MIE;662007
LES AUTRES PAINS;662064
LES AUTRES PAINS;729483
PAIN DE MIE;872309
PAIN DE MIE;595041
LES PAINS SPÉCIAUX;594226
GATEAUX PART INDIVIDUEL;699124
GATEAUX A PARTAGER;589283
GATEAUX A PARTAGER;692525
GATEAUX A PARTAGER;531020
GATEAUX A PARTAGER;659508
GATEAUX A PARTAGER;659524
GATEAUX A PARTAGER;659466
GATEAUX PART INDIVIDUEL;659623
GATEAUX PART INDIVIDUEL;659649
GATEAUX PART INDIVIDUEL;659680
GATEAUX PART INDIVIDUEL;659706
GATEAUX A PARTAGER;661025
GLACE A L'UNITÉ;989301
GLACE A L'UNITÉ;540740
GLACE A L'UNITÉ;540666
GLACE A L'UNITÉ;989889
GLACE A L'UNITÉ;989285
GLACE A L'UNITÉ;987586
GLACE A L'UNITÉ;980003
UNE OU DEUX PERSONNES;984567
UNE OU DEUX PERSONNES;944207
HALAL;535385
HALAL;765842
HALAL;765669
HALAL;765644
HALAL;765628
HEBDOPACK CHARAL;762682
UNE OU DEUX PERSONNES;943282
UNE OU DEUX PERSONNES;943001
UNE OU DEUX PERSONNES;943209
UNE OU DEUX PERSONNES;943308
UNE OU DEUX PERSONNES;952267
UNE OU DEUX PERSONNES;956201
UNE OU DEUX PERSONNES;956268
UNE OU DEUX PERSONNES;956326
UNE OU DEUX PERSONNES;956227
UNE OU DEUX PERSONNES;965228
UNE OU DEUX PERSONNES;956383
UNE OU DEUX PERSONNES;524504
UNE OU DEUX PERSONNES;992784
UNE OU DEUX PERSONNES;969329
UNE OU DEUX PERSONNES;969345
UNE OU DEUX PERSONNES;969386
UNE OU DEUX PERSONNES;969402
UNE OU DEUX PERSONNES;501189
UNE OU DEUX PERSONNES;501163
UNE OU DEUX PERSONNES;985861
UNE OU DEUX PERSONNES;985705
UNE OU DEUX PERSONNES;985721
UNE OU DEUX PERSONNES;985747
UNE OU DEUX PERSONNES;985804
UNE OU DEUX PERSONNES;985820
UNE OU DEUX PERSONNES;986000
UNE OU DEUX PERSONNES;830745
UNE OU DEUX PERSONNES;985465
UNE OU DEUX PERSONNES;985788
UNE OU DEUX PERSONNES;985549
UNE OU DEUX PERSONNES;984583
UNE OU DEUX PERSONNES;520403
UNE OU DEUX PERSONNES;984641
UNE OU DEUX PERSONNES;987040
LES LAITS LONGUE CONSERVATION BIO;161661
LES LAITS LONGUE CONSERVATION EN BOUTEILLES;161760
LES LAITS EN PALETTE;163469
LES LAITS LONGUE CONSERVATION EN BOUTEILLES;163022
LES LAITS LONGUE CONSERVATION BIO;163121
LES LAITS LONGUE CONSERVATION BIO;163147
LES LAITS LONGUE CONSERVATION EN BOUTEILLES;163162
LES LAITS LONGUE CONSERVATION EN BOUTEILLES;163600
LES LAITS LONGUE CONSERVATION BIO;658260
LES LAITS LONGUE CONSERVATION EN BRIQUES;160788
LES LAITS EN PALETTE;162040
LES LAITS LONGUE CONSERVATION EN BRIQUES;161901
LES LAITS LONGUE CONSERVATION EN BRIQUES;163006
LES LAITS LONGUE CONSERVATION EN BOUTEILLES;161505
LES LAITS LONGUE CONSERVATION EN BOUTEILLES;160887
LES LAITS LONGUE CONSERVATION EN BOUTEILLES;162008
LES LAITS LONGUE CONSERVATION EN BOUTEILLES;162065
LES LAITS LONGUE CONSERVATION EN BRIQUES;161547
LES LAITS LONGUE CONSERVATION BIO;161448
LES LAITS LONGUE CONSERVATION BIO;599142
LES LAITS LONGUE CONSERVATION BIO;596122
LES LAITS LONGUE CONSERVATION EN BOUTEILLES;163204
LES LAITS LONGUE CONSERVATION EN BOUTEILLES;163246
LES LAITS LONGUE CONSERVATION BIO;163485
LES LAITS LONGUE CONSERVATION EN BOUTEILLES;163501
LES LAITS LONGUE CONSERVATION EN BRIQUES;161844
LES LAITS EN PALETTE;163220
LES LAITS EN PALETTE;161869
LES LAITS EN PALETTE;161422
LES LAITS LONGUE CONSERVATION EN BRIQUES;501403
LES LAITS LONGUE CONSERVATION EN BOUTEILLES;162164
LES LAITS LONGUE CONSERVATION BIO;161687
LES LAITS LONGUE CONSERVATION EN BOUTEILLES;161703
LES LAITS LONGUE CONSERVATION EN BOUTEILLES;161745
LES LAITS EN PALETTE;163584
LES LAITS LONGUE CONSERVATION EN BOUTEILLES;161729
LES LAITS LONGUE CONSERVATION EN BOUTEILLES;163188
LES LAITS LONGUE CONSERVATION EN BOUTEILLES;161786
LES LAITS LONGUE CONSERVATION BIO;162529
LES LAITS LONGUE CONSERVATION BIO;161828
LES LAITS LONGUE CONSERVATION BIO;163402
LES LAITS LONGUE CONSERVATION EN BOUTEILLES;163626
LES LAITS LONGUE CONSERVATION EN BOUTEILLES;161521
LES LAITS LONGUE CONSERVATION EN BOUTEILLES;161562
LES LAITS LONGUE CONSERVATION EN BOUTEILLES;162149
LES LAITS LONGUE CONSERVATION EN BRIQUES;161380
LES LAITS AROMATISÉS;163360
LES LAITS AROMATISÉS;163642
LES LAITS AROMATISÉS;160945
LES LAITS AROMATISÉS;160861
LES LAITS AROMATISÉS;162107
LES LAITS AROMATISÉS;163709
LES LAITS LONGUE CONSERVATION EN BRIQUES;161968
YAOURT AROMATISE POT CARTON;666925
YAOURT AROMATISE POT CARTON;673228
YAOURT NATURE ALLEGE;664086
YAOURT NATURE ALLEGE;730424
YAOURT BIFIDUS;664201
YAOURT BIFIDUS;664227
YAOURT BRASSE;508549
YAOURT BRASSE;507665
YAOURT BRASSE;508523
YAOURT BIFIDUS;692160
YAOURT BIFIDUS;530287
YAOURT POT EN VERRE;670000
YAOURT POT EN VERRE;670026
YAOURT NATURE ALLEGE;670067
YAOURT POT EN VERRE;585604
SPECIALITES VEGETAL;672485
YAOURT AROMATISE BIFIDUS;673244
YAOURT AROMATISE BIFIDUS;664581
YAOURT AROMATISE BIFIDUS;664300
YAOURT AROMATISE POT EN VERRE;669606
YAOURT AROMATISE POT EN VERRE;669622
YAOURT AROMATISE ENFANT;671461
YAOURT AROMATISE BIFIDUS;690941
YAOURT AROMATISE ALLEGE;674846
YAOURT AROMATISE ALLEGE;674861
YAOURT AROMATISE ALLEGE;674887
YAOURT AROMATISE ALLEGE;674945
YAOURT AROMATISE ALLEGE;674960
YAOURT AROMATISE POT EN VERRE;708420
YAOURT AROMATISE POT EN VERRE;529628
YAOURT FRUITS LAIT 1/2 ECREME;664425
YAOURT GRAND FORMAT;729509
YAOURT GRAND FORMAT;729525
YAOURT AROMATISE POT EN VERRE;590521
YAOURT AROMATISE POT EN VERRE;585588
YAOURT AUX FRUITS LAIT ENTIER;693663
YAOURT AUX FRUITS LAIT ENTIER;665240
YAOURT AUX FRUITS LAIT ENTIER;664607
YAOURT AUX FRUITS LAIT ENTIER;664649
YAOURT AUX FRUITS LAIT ENTIER;665588
YAOURT AUX FRUITS LAIT ENTIER;666941
YAOURT AUX FRUITS LAIT ENTIER;666966
YAOURT AUX FRUITS LAIT ENTIER;663740
YAOURT FRUITS LAIT 1/2 ECREME;665869
YAOURT FRUITS LAIT 1/2 ECREME;665885
YAOURT FRUITS LAIT 1/2 ECREME;665984
YAOURT FRUITS LAIT 1/2 ECREME;666008
YAOURT FRUITS LAIT 1/2 ECREME;666123
YAOURT FRUITS LAIT 1/2 ECREME;667584
YAOURT FRUITS LAIT 1/2 ECREME;666149
YAOURT FRUITS LAIT 1/2 ECREME;666164
YAOURT FRUITS LAIT 1/2 ECREME;666180
YAOURT AUX FRUITS LAIT ENTIER;698720
YAOURT AUX FRUITS LAIT ENTIER;698787
YAOURT AUX FRUITS LAIT ENTIER;677989
YAOURT AUX FRUITS LAIT ENTIER;678086
YAOURT FRUITS LAIT 1/2 ECREME;666289
YAOURT AUX FRUITS LAIT ENTIER;678383
YAOURT FRUITS LAIT 1/2 ECREME;666263
YAOURT FRUITS LAIT 1/2 ECREME;666404
YAOURT FRUITS LAIT 1/2 ECREME;666420
YAOURT FRUITS LAIT 1/2 ECREME;664920
YAOURT AUX FRUITS ALLEGES;665083
YAOURT AUX FRUITS ALLEGES;665125
YAOURT AUX FRUITS ALLEGES;665141
YAOURT AUX FRUITS ALLEGES;665166
YAOURT FRUITS LAIT 1/2 ECREME;665067
YAOURT FRUITS LAIT 1/2 ECREME;667444
YAOURT AUX FRUITS ALLEGES;665042
YAOURT AUX FRUITS ALLEGES;665281
YAOURT AUX FRUITS ALLEGES;665703
YAOURT AUX FRUITS ALLEGES;674101
YAOURT AUX FRUITS ALLEGES;674127
YAOURT AUX FRUITS LAIT ENTIER;668640
YAOURT AUX FRUITS LAIT ENTIER;668624
YAOURT AUX FRUITS LAIT ENTIER;668921
YAOURT AUX FRUITS ALLEGES;670521
YAOURT AUX FRUITS LAIT ENTIER;670547
YAOURT AUX FRUITS ALLEGES;670844
YAOURT AUX FRUITS ALLEGES;693507
YAOURT AROMATISE POT EN VERRE;670885
YAOURT AROMATISE POT EN VERRE;669663
YAOURT AUX FRUITS ALLEGES;674465
YAOURT AUX FRUITS ALLEGES;674366
YAOURT FRUITS LAIT 1/2 ECREME;675140
YAOURT FRUITS LAIT 1/2 ECREME;675108
YAOURT FRUITS LAIT 1/2 ECREME;675280
YAOURT FRUITS LAIT 1/2 ECREME;675165
YAOURT FRUITS LAIT 1/2 ECREME;674424
YAOURT FRUITS LAIT 1/2 ECREME;675728
YAOURT FRUITS LAIT 1/2 ECREME;675769
YAOURT FRUITS LAIT 1/2 ECREME;675843
YAOURT FRUITS LAIT 1/2 ECREME;775783
YAOURT AUX FRUITS ALLEGES;986240
YAOURT AUX FRUITS LAIT ENTIER;986224
YAOURT AUX FRUITS LAIT ENTIER;726208
YAOURT FRUITS LAIT 1/2 ECREME;566067
YAOURT FRUITS LAIT 1/2 ECREME;566042
YAOURT FRUITS LAIT 1/2 ECREME;677385
YAOURT FRUITS LAIT 1/2 ECREME;677401
YAOURT AUX FRUITS LAIT ENTIER;584144
YAOURT AROMATISE POT EN VERRE;524009
YAOURT FRUITS LAIT 1/2 ECREME;529669
SPECIALITES VEGETAL;716688
SPECIALITES VEGETAL;716720
SPECIALITES VEGETAL;663385
SPECIALITES VEGETAL;672360
SPECIALITES VEGETAL;672329
SPECIALITES VEGETAL;672261
SPECIALITES VEGETAL;672345
SPECIALITES VEGETAL;672303
SPECIALITES VEGETAL;672568
SPECIALITES VEGETAL;672600
SPECIALITES VEGETAL;672626
SPECIALITES VEGETAL;672642
YAOURT FRUITS LAIT 1/2 ECREME;529487
YAOURT AUX FRUITS BI-COUCHES;566661
YAOURT AUX FRUITS LAIT ENTIER;499608
YAOURT AUX FRUITS LAIT ENTIER;499624
YAOURT AUX FRUITS ALLEGES;807180
YAOURT AUX FRUITS ALLEGES;808444
YAOURT AUX FRUITS ALLEGES;680009
YAOURT FRUITS LAIT 1/2 ECREME;518167
YAOURT FRUITS LAIT 1/2 ECREME;680223
YAOURT FRUITS LAIT 1/2 ECREME;680249
YAOURT FRUITS LAIT 1/2 ECREME;699447
SPECIALITES VEGETAL;665323
SPECIALITES VEGETAL;665349
DESSERTS ARTISANAUX;676429
DESSERTS ARTISANAUX;676486
DESSERTS ARTISANAUX;676528
DESSERTS ARTISANAUX;676601
DESSERTS ARTISANAUX;726364
DESSERTS ARTISANAUX;746487
DESSERTS ARTISANAUX;829424
YAOURT FRUITS LAIT 1/2 ECREME;829721
DESSERTS ARTISANAUX;929349
SPECIALITES VEGETAL;578229
SPECIALITE LAITIERE;668400
SPECIALITE LAITIERE;671149
SPECIALITE LAITIERE;668509
SPECIALITE LAITIERE;668566
SPECIALITE LAITIERE;671222
DESSERTS ARTISANAUX;497966
SPECIALITE LAITIERE;662221
SPECIALITE LAITIERE;662247
SPECIALITE LAITIERE;662288
SPECIALITE LAITIERE;678029
SPECIALITE LAITIERE;678003
SPECIALITE LAITIERE;678045
SPECIALITE LAITIERE;678060
SPECIALITE LAITIERE;715565
BEURRE BIOLOGIQUE;729723
BEURRE BIOLOGIQUE;729764
BEURRE BIOLOGIQUE;566828
BEURRE BIOLOGIQUE;729400
BEURRE BIOLOGIQUE;729426
BEURRE TENDRE;687368
BEURRE TENDRE;687608
BEURRE BIOLOGIQUE;505461
BEURRE ALLEGE;743344
BEURRE ALLEGE;689224
BEURRE ALLEGE;689109
BEURRE ALLEGE;689182
BEURRE ALLEGE;689125
BEURRE ALLEGE;689307
OEUFS FRAIS;663468
OEUFS DE NOS VILLAGES;663849
OEUFS DE NOS VILLAGES;663328
OEUFS FRAIS;663203
OEUFS FRAIS;663229
OEUFS FRAIS;663245
OEUFS PLEIN AIR & BIO;663609
OEUFS FRAIS;663088
OEUFS PLEIN AIR & BIO;543769
OEUFS PLEIN AIR & BIO;543801
OEUFS DE NOS VILLAGES;542829
OEUFS DE NOS VILLAGES;542803
OEUFS PLEIN AIR & BIO;542787
OEUFS PLEIN AIR & BIO;542761
OEUFS PLEIN AIR & BIO;542746
OEUFS PLEIN AIR & BIO;542662
OEUFS PLEIN AIR & BIO;542647
OEUFS DE NOS VILLAGES;556506
OEUFS DE NOS VILLAGES;663567
OEUFS DE NOS VILLAGES;663708
OEUFS FRAIS;663906
OEUFS DATES BELLE FRANCE;663161
OEUFS PLEIN AIR & BIO;718189
OEUFS DATES BELLE FRANCE;663260
OEUFS PLEIN AIR & BIO;663286
OEUFS DE CAILLES;879544
VOLAILLE CUITE-GRIGNOTAGE;879627
FROMAGE PATE MOLLE PASTEURISE;700229
FROMAGE PATE MOLLE PASTEURISE;747741
SPECIALITES LAIT DE VACHE;694588
FROMAGE PATE MOLLE LAIT CRU;696542
FROMAGE PATE MOLLE PASTEURISE;682781
FROMAGE PATE MOLLE PASTEURISE;682823
FROMAGE PATE MOLLE PASTEURISE;547026
FROMAGE PATE MOLLE LAIT CRU;729640
FROMAGE PATE MOLLE LAIT CRU;729665
FROMAGE PATE MOLLE LAIT CRU;656223
FROMAGE PATE MOLLE PASTEURISE;683409
FROMAGE PATE MOLLE PASTEURISE;684506
FROMAGE PATE MOLLE PASTEURISE;595645
FROMAGE PATE MOLLE PASTEURISE;719849
FROMAGE PATE MOLLE PASTEURISE;684902
BRIE;685107
FROMAGE PATE MOLLE PASTEURISE;719021
PATE MOLLE AOP;806745
FROMAGE PATE MOLLE PASTEURISE;687103
FROMAGE PATE MOLLE PASTEURISE;687764
FROMAGE PATE MOLLE PASTEURISE;687707
FROMAGE PATE MOLLE PASTEURISE;687723
FROMAGE PATE MOLLE PASTEURISE;687780
FROMAGE PATE MOLLE PASTEURISE;687905
FROMAGE PATE MOLLE PASTEURISE;688002
FROMAGE PATE MOLLE PASTEURISE;687848
FROMAGE PATE MOLLE PASTEURISE;689406
FROMAGE PATE MOLLE PASTEURISE;526640
FROMAGE PATE MOLLE PASTEURISE;748087
BRIE;691022
FROMAGE PATE MOLLE PASTEURISE;693028
FROMAGE PATE MOLLE PASTEURISE;692921
FROMAGE PATE MOLLE PASTEURISE;679969
FROMAGE PATE MOLLE PASTEURISE;729442
FROMAGE PATE MOLLE PASTEURISE;773325
FROMAGE PATE MOLLE LAIT CRU;695049
FROMAGE PATE MOLLE LAIT CRU;504829
PATE MOLLE AOP;681569
PATE MOLLE AOP;682369
FROMAGE PATE MOLLE PASTEURISE;682385
FROMAGE PATE MOLLE PASTEURISE;699561
FROMAGE PATE MOLLE PASTEURISE;529867
FROMAGE PATE MOLLE PASTEURISE;662601
FROMAGE PATE MOLLE PASTEURISE;501064
FROMAGE PATE MOLLE PASTEURISE;501049
FROMAGE PATE MOLLE PASTEURISE;571703
FROMAGE PATE MOLLE PASTEURISE;699942
