reference;Unite par carton;prix_unite;prix_final;weight;volume;NB carton/palette;DLV Theorique;DLV Garantie
766261;5;1.0357;5.1785;10;0.0108;400;360;180
986521;12;1.9031;22.8372;3.4;0.007163;192;360;180
515726;8;0.9262;7.4096;8.5;0.022176;102;50;30
161463;8;0.8452;6.7616;8.5;0.013464;85;19;14
598524;8;1.0483;8.3864;8.5;0.013464;85;19;14
162644;6;1.4115;8.469;7;0.014;105;19;14
161661;6;1.0578;6.3468;6.5;0.010625;110;60;30
161760;6;0.5978;3.5868;6.4;0.01;100;150;60
163469;300;0.5978;179.34;354;0.72;2;80;45
163022;6;0.4999;2.9994;3.5;0.0085;216;70;45
163121;6;0.6957;4.1742;3.5;0.0085;216;70;45
163147;6;1.4252;8.5512;6.04;0.0096;110;90;30
163162;6;0.7062;4.2372;3.5;0.0085;216;70;45
163600;6;0.8747;5.2482;6.6;0.01105;100;150;60
658260;6;0.7862;4.7172;6.4;0.01;100;70;30
160788;12;0.5841;7.0092;12.3;0.014364;72;90;45
162040;360;0.7957;286.452;385;0.576;2;70;45
163006;6;0.701;4.206;6.4;0.007644;140;100;50
161505;6;0.7641;4.5846;6.45;0.0117;100;70;40
160887;6;0.9168;5.5008;6.5;0.010608;100;60;45
162008;4;2.4809;9.9236;6.8;0.010472;90;60;45
162065;4;1.1515;4.606;6.4;0.0084;96;60;45
161448;6;1.6715;10.029;6.48;0.010608;100;70;45
599142;6;0.7631;4.5786;6.6;0.010608;100;70;30
596122;6;0.8852;5.3112;6.6;0.010608;100;70;30
163204;6;0.3989;2.3934;3.3;0.0052;216;90;60
163246;6;0.6189;3.7134;6.4;0.01;100;150;60
163485;6;0.5757;3.4542;3.3;0.0052;216;80;45
163501;6;0.5757;3.4542;6.4;0.01;100;80;45
161844;6;0.5526;3.3156;6.4;0.00672;140;60;50
163220;420;0.5526;232.092;474;0.576;2;90;50
161422;420;0.4947;207.774;456;0.576;2;150;90
527929;8;0.8252;6.6016;8.5;0.0169;85;19;14
527804;8;0.8831;7.0648;8.5;0.0169;85;19;14
501403;6;0.7526;4.5156;6.6;0.006804;140;90;60
658849;6;0.8799;5.2794;7;0.0169;105;19;14
658864;6;0.8241;4.9446;7;0.02275;105;19;14
658922;6;1.1368;6.8208;8.5;0.0169;105;19;14
658989;6;1.4673;8.8038;6.5;0.0169;105;19;14
162164;6;2.1746;13.0476;6.6;0.009216;110;70;30
161687;6;1.241;7.446;6.5;0.0096;110;60;30
161745;6;0.7168;4.3008;6.5;0.0102;110;60;30
163584;330;0.7168;236.544;365;0.648;2;60;30
161729;6;0.7168;4.3008;6.5;0.0102;110;60;30
163188;6;0.5894;3.5364;3.5;0.0085;216;70;45
161786;6;0.8357;5.0142;6.5;0.01;110;60;30
162529;6;1.0578;6.3468;6.5;0.010625;110;60;30
163402;6;0.6957;4.1742;3.5;0.0085;216;70;45
163626;1;2.9178;2.9178;1.6;0.002856;414;60;30
161521;6;1.1873;7.1238;6.036;0.0096;110;60;30
161562;6;1.1873;7.1238;6;0.0096;110;60;30
162149;6;1.4704;8.8224;6.6;0.010625;115;70;30
161380;6;0.5231;3.1386;6.6;0.006804;140;90;45
162560;12;0.6484;7.7808;7;0.01152;130;70;30
163360;6;0.8294;4.9764;3.5;0.0085;216;100;60
163642;6;0.8315;4.989;3.5;0.0085;216;100;60
160945;6;1.2452;7.4712;6.62;0.01105;100;90;70
160861;4;2.1009;8.4036;7.8;0.010075;136;70;40
162107;6;2.0988;12.5928;8;0.009672;96;70;45
163709;8;1.4083;11.2664;5.2;0.00768;135;60;30
161968;6;0.7957;4.7742;6.4;0.00798;120;70;45
666925;6;1.1641;6.9846;3.9;0.007098;198;21;15
673228;6;1.1515;6.909;3.9;0.007098;198;21;15
656009;3;1.2115;3.6345;3.5;0.00756;198;21;15
673749;12;0.6462;7.7544;6.5;0.01248;108;21;15
729285;3;1.2894;3.8682;3.5;0.01352;108;21;15
675025;3;2.183;6.549;6.5;0.01248;108;21;15
665208;5;1.3715;6.8575;1.65;0.00256;308;21;15
664086;4;1.9557;7.8228;6.5;0.01404;108;21;15
730424;3;1.9294;5.7882;6.5;0.01456;108;21;15
664201;12;0.8999;10.7988;6.5;0.01456;108;21;15
664227;3;1.9294;5.7882;6.5;0.01456;108;21;15
508549;6;0.9052;5.4312;6.5;0.014924;108;21;15
507665;6;1.6925;10.155;3.5;0.01352;108;21;18
508523;3;3.0072;9.0216;6.5;0.014924;108;21;15
557801;6;0.7662;4.5972;3.9;0.007098;108;21;15
829663;4;1.6799;6.7196;2.1;0.00651;156;21;16
692160;3;3.5556;10.6668;6.5;0.01456;108;21;15
530287;4;2.7493;10.9972;6.5;0.01404;108;21;15
671560;6;1.3315;7.989;3.2;0.00756;216;21;15
566703;6;1.3273;7.9638;3.5;0.00756;126;21;15
589564;12;0.7683;9.2196;2;0.00812;200;30;20
592766;6;1.7925;10.755;3.5;0.0078;192;30;20
592741;6;3.022;18.132;6.5;0.0078;99;30;20
669689;4;1.5189;6.0756;2.1;0.00651;156;21;16
670000;6;1.0073;6.0438;3.2;0.00864;180;21;16
670026;3;1.7915;5.3745;6;0.00832;180;21;16
670067;6;1.0936;6.5616;6;0.01456;180;21;16
670182;6;0.5926;3.5556;6.5;0.013689;108;21;15
670323;4;1.7252;6.9008;6.5;0.013689;108;21;15
724666;6;0.6273;3.7638;3.9;0.01014;108;21;15
675702;3;1.681;5.043;6.5;0.01456;99;26;18
675744;6;0.4947;2.9682;4.5;0.00728;216;26;18
662767;3;1.6925;5.0775;6.5;0.01456;99;26;15
585604;6;0.8062;4.8372;4.9;0.0078;180;21;15
712901;6;1.001;6.006;2;0.00756;108;21;15
756601;6;1.3273;7.9638;3.5;0.00756;126;21;15
829846;6;1.2347;7.4082;2.9;0.00868;144;21;15
713040;6;0.7241;4.3446;3.3;0.007371;180;21;15
678722;4;0.922;3.688;2.1;0.0072;400;21;15
683466;4;0.8557;3.4228;2.1;0.0072;400;21;15
518340;6;1.2683;7.6098;1.8;0.004968;240;21;15
519769;6;1.201;7.206;1.8;0.004968;240;21;15
672485;4;1.361;5.444;2.7;0.007371;135;21;16
673400;6;0.8999;5.3994;3;0.00728;126;22;16
673442;6;1.1441;6.8646;4.5;0.00868;128;21;16
673525;6;0.9326;5.5956;1.6;0.003952;360;21;15
712760;6;0.8999;5.3994;3;0.00728;126;21;15
712786;6;1.0883;6.5298;1.8;0.00416;140;21;15
712844;6;1.0883;6.5298;1.8;0.00416;70;21;15
674309;6;1.1104;6.6624;6.5;0.01512;108;21;15
699421;6;1.1368;6.8208;4;0.012;136;21;15
675546;12;0.5841;7.0092;6.5;0.01456;99;26;15
516260;6;0.8336;5.0016;1.9;0.002772;290;21;15
664524;6;1.4325;8.595;1.7;0.00462;144;21;15
673244;4;2.9072;11.6288;6.5;0.01404;108;21;15
664581;6;1.1062;6.6372;3;0.007749;216;21;15
664300;6;1.1062;6.6372;3;0.007749;216;21;15
669606;6;1.2546;7.5276;3;0.00832;180;21;16
669622;6;1.2546;7.5276;3;0.01456;180;21;16
675686;20;0.422;8.44;3;0.00912;120;55;40
671461;3;2.3041;6.9123;6.5;0.01512;99;21;15
675645;12;0.7705;9.246;6;0.01482;120;55;40
690941;6;1.1062;6.6372;3;0.007749;216;21;15
674846;6;0.941;5.646;3.25;0.00756;108;21;16
674861;6;0.941;5.646;3.25;0.00756;117;21;16
674887;6;0.8052;4.8312;3.25;0.00756;63;21;15
674945;6;0.941;5.646;3.25;0.00756;108;21;15
674960;6;0.941;5.646;3.25;0.00756;117;21;15
708420;6;1.2546;7.5276;3.5;0.00832;180;21;15
516245;6;0.8557;5.1342;1.9;0.002772;290;21;15
516229;6;0.8557;5.1342;1.9;0.002772;290;21;15
516021;6;0.8557;5.1342;1.9;0.002772;290;21;15
566687;6;1.3915;8.349;3.5;0.00756;126;21;15
576603;6;0.8505;5.103;3.9;0.007098;108;21;15
664425;6;1.1799;7.0794;1.6;0.003952;360;21;15
729509;5;2.1052;10.526;2.7;0.005456;144;21;15
729525;5;2.1052;10.526;2.7;0.005456;144;21;15
519702;6;1.3336;8.0016;1.8;0.004968;240;21;15
518365;6;1.3336;8.0016;1.8;0.004968;240;21;15
679449;3;1.7694;5.3082;6.3;0.01456;99;26;18
712927;6;1.0452;6.2712;2;0.00756;108;21;15
679647;6;1.0399;6.2394;3.2;0.00728;126;21;16
680561;4;1.5189;6.0756;2.1;0.00651;156;21;15
590521;6;0.8515;5.109;4.9;0.0078;180;21;15
585588;6;0.8294;4.9764;4.9;0.0078;180;21;15
683888;4;1.1947;4.7788;2.1;0.0072;400;21;15
693663;6;1.2725;7.635;3.2;0.00728;108;21;15
665240;6;1.2725;7.635;3.3;0.00756;216;21;15
664607;6;1.2725;7.635;3.2;0.00728;216;21;15
664649;6;1.2725;7.635;3.2;0.00728;216;21;15
665588;6;1.3831;8.2986;3.2;0.00728;288;21;15
666941;6;1.2725;7.635;3.2;0.00728;216;21;15
666966;6;1.2725;7.635;3.2;0.00728;108;21;15
663740;3;2.3251;6.9753;3.5;0.00832;216;21;15
665869;2;2.0262;4.0524;1.9;0.00576;286;21;15
665885;6;0.7368;4.4208;1.9;0.00576;286;21;15
665984;6;0.7368;4.4208;1.9;0.00576;286;21;15
666008;6;0.7505;4.503;1.9;0.00576;286;21;15
666123;6;0.7968;4.7808;1.9;0.00576;286;21;15
667584;6;0.7662;4.5972;1.9;0.00576;286;21;15
666149;6;0.7957;4.7742;1.9;0.00576;286;21;15
666164;6;1.0104;6.0624;1.9;0.00576;286;21;15
666180;6;0.902;5.412;2;0.00576;286;21;15
698704;8;2.2409;17.9272;7.9;0.018;88;21;15
698720;6;1.3831;8.2986;3.2;0.00728;288;21;15
698787;6;1.3831;8.2986;3.2;0.00728;288;21;15
677989;6;1.2725;7.635;3.3;0.00756;216;21;15
678086;6;1.2725;7.635;3.3;0.00756;216;21;15
666289;3;1.7473;5.2419;3;0.00648;216;21;15
678383;3;2.3251;6.9753;3.5;0.01248;216;21;15
666263;3;1.7473;5.2419;3;0.00648;216;21;15
666404;3;1.9073;5.7219;3.5;0.01248;108;21;15
666420;3;1.9073;5.7219;3.5;0.01248;108;21;15
665083;4;1.4031;5.6124;2.2;0.0048;320;21;15
665125;4;1.4031;5.6124;2.2;0.0048;320;21;15
665141;4;1.4031;5.6124;2.2;0.0048;320;21;15
665166;4;1.4031;5.6124;2.2;0.0048;320;21;15
665067;6;1.061;6.366;3.2;0.00728;108;21;15
667444;4;2.5157;10.0628;6.5;0.01248;108;21;15
665042;6;1.0515;6.309;3.3;0.00756;216;21;15
665281;6;1.0515;6.309;3.3;0.00756;216;21;16
665703;6;1.0515;6.309;3.3;0.00756;216;21;16
674101;6;1.0515;6.309;3.3;0.00756;216;21;15
674127;6;1.0515;6.309;3.3;0.00756;216;21;16
671586;6;1.2073;7.2438;1.6;0.0054;324;21;15
671644;6;1.2073;7.2438;1.6;0.0054;324;21;15
668640;6;1.4557;8.7342;2;0.00462;120;21;15
668624;6;1.2873;7.7238;2;0.00462;120;21;15
668921;6;1.2873;7.7238;2;0.00462;180;21;15
670521;8;0.5641;4.5128;1.5;0.00756;288;21;15
670844;8;0.5641;4.5128;1.5;0.00756;288;21;15
693507;6;1.0515;6.309;3.3;0.00756;216;21;15
670885;3;2.3725;7.1175;5.2;0.00864;180;21;15
669663;3;2.243;6.729;5.2;0.00864;180;21;16
775783;6;1.4062;8.4372;4;0.012;136;21;15
986240;3;2.3251;6.9753;4;0.00728;108;21;15
986224;6;1.2725;7.635;3.2;0.00728;108;21;15
726208;4;3.2546;13.0184;6.4;0.01512;108;21;15
523688;4;1.5189;6.0756;2.1;0.00651;156;21;15
566067;4;1.6262;6.5048;2.1;0.00651;156;21;15
566042;4;1.6262;6.5048;2.1;0.00651;156;21;15
677385;6;1.1094;6.6564;3.8;0.01128;120;21;15
677401;6;1.1094;6.6564;3.8;0.01128;120;21;15
584144;6;1.2725;7.635;3.2;0.00728;108;21;15
677682;4;1.2925;5.17;2.1;0.0072;400;21;15
677708;4;1.2925;5.17;2.1;0.0072;400;21;15
516203;6;0.8557;5.1342;1.9;0.002772;290;21;15
516187;6;0.8557;5.1342;1.9;0.002772;290;21;15
516161;6;0.8557;5.1342;1.9;0.002772;290;21;15
516146;6;0.8557;5.1342;1.9;0.002772;290;21;15
516120;6;0.8557;5.1342;1.9;0.002772;290;21;15
516005;6;0.8557;5.1342;1.9;0.002772;290;21;15
524009;3;2.0904;6.2712;3.2;0.00864;108;21;15
504969;6;1.1452;6.8712;3.35;0.00832;162;21;15
504902;6;0.841;5.046;3.35;0.00832;162;21;15
716688;6;1.1789;7.0734;2.7;0.00756;135;21;16
716720;6;1.1578;6.9468;2.7;0.00756;135;21;16
663385;6;1.1789;7.0734;2.7;0.00756;135;21;16
672360;6;1.1789;7.0734;2.4;0.00756;135;21;15
672329;6;1.1789;7.0734;2.4;0.00756;135;21;16
672261;6;1.1578;6.9468;2.7;0.00756;135;21;16
672345;6;1.1789;7.0734;2.4;0.00756;135;21;16
672303;6;1.1578;6.9468;2.7;0.00756;135;21;16
672568;6;1.6567;9.9402;1.38;0.00552;234;21;15
672600;6;1.6567;9.9402;1.38;0.01242;234;21;15
672642;6;1.6567;9.9402;1.38;0.00552;234;21;15
674986;6;1.1525;6.915;3.2;0.00864;216;21;15
675041;6;1.1525;6.915;3.2;0.00864;216;21;15
675066;6;1.1525;6.915;3.2;0.00864;216;21;15
675082;6;1.1525;6.915;3.2;0.00864;216;21;15
675124;6;1.9325;11.595;6.5;0.0162;99;21;15
675181;6;1.9325;11.595;6.5;0.0162;99;21;15
675207;6;1.1525;6.915;3.2;0.00864;216;21;15
675223;3;3.1599;9.4797;6.65;0.01512;99;21;15
675249;4;2.5872;10.3488;6.65;0.01512;99;21;15
675306;6;1.7988;10.7928;6.5;0.0162;99;21;15
674762;6;1.7988;10.7928;6.5;0.0162;99;21;15
670828;6;1.4346;8.6076;2.5;0.00972;153;21;15
670927;6;1.4346;8.6076;2.5;0.00972;153;21;15
670943;6;1.4346;8.6076;2.5;0.00972;153;21;15
529487;6;0.7883;4.7298;1.9;0.00576;286;21;15
570721;6;1.1452;6.8712;3.3;0.007371;180;21;15
570747;6;1.1452;6.8712;3.3;0.007371;180;21;15
566661;6;1.5083;9.0498;3.5;0.00756;126;21;15
499608;6;1.1599;6.9594;1.7;0.00648;216;21;15
499624;6;1.1599;6.9594;1.7;0.00648;216;21;15
518167;4;1.9031;7.6124;1.2;0.0084;84;21;15
680264;12;0.7736;9.2832;6.5;0.01512;108;21;15
680223;3;1.562;4.686;6.5;0.00728;207;21;15
680249;6;1.5378;9.2268;6.5;0.01512;108;21;15
699447;3;1.4936;4.4808;6.5;0.01512;108;21;15
578245;6;1.2904;7.7424;1.7;0.005104;168;21;15
674663;6;1.0494;6.2964;1.8;0.003536;180;21;15
664060;6;1.1399;6.8394;1.8;0.003536;180;21;15
678102;6;1.0494;6.2964;1.8;0.003536;180;21;15
706143;6;1.7104;10.2624;3.5;0.007245;140;21;15
706168;6;1.5736;9.4416;3.5;0.007245;140;21;15
499640;6;1.5736;9.4416;3.5;0.007245;140;21;15
534222;4;1.8083;7.2332;2.7;0.0066;256;21;16
534347;4;1.8083;7.2332;2.7;0.0066;256;21;16
509083;6;1.3104;7.8624;2.7;0.0066;256;21;16
509109;3;2.1862;6.5586;2.64;0.0066;256;21;15
509125;3;2.1862;6.5586;2.7;0.0066;256;21;16
509323;3;2.1862;6.5586;2.64;0.0066;256;21;15
662825;4;1.8209;7.2836;3.5;0.0066;144;21;15
675801;6;0.8547;5.1282;3.5;0.0084;150;21;15
675942;6;0.8547;5.1282;3.5;0.0084;150;21;15
675264;6;0.8547;5.1282;3.5;0.0084;150;21;15
587907;6;1.8736;11.2416;3.2;0.00864;180;21;15
746446;4;2.0441;8.1764;4.5;0.011385;132;21;15
542027;4;2.0367;8.1468;4.5;0.011385;132;21;15
542001;4;2.0367;8.1468;4.5;0.011385;132;21;15
541987;4;2.0367;8.1468;4.5;0.011385;132;21;15
699504;6;1.2536;7.5216;5;0.011616;120;26;15
749663;10;1.2483;12.483;2.6;0.00832;120;50;40
749689;10;1.2483;12.483;2.6;0.00832;120;50;30
576009;10;1.2483;12.483;2.6;0.00832;120;50;40
742528;8;1.2536;10.0288;3.8;0.005746;162;90;70
742569;8;1.2536;10.0288;3.8;0.005746;162;90;70
674929;6;1.4273;8.5638;5.2;0.009216;150;21;15
675322;6;1.4273;8.5638;5.2;0.009216;150;21;15
675348;6;1.4273;8.5638;5.2;0.009216;150;21;15
675363;6;1.4273;8.5638;5.2;0.009216;150;21;15
675389;6;1.4273;8.5638;5.2;0.009216;150;21;15
675462;6;1.4273;8.5638;5.2;0.009216;150;21;15
674382;6;1.4273;8.5638;5.2;0.009216;150;21;15
674408;6;1.4273;8.5638;5.2;0.009216;150;21;15
676429;6;1.1389;6.8334;1.8;0.003306;384;21;15
676486;6;1.1389;6.8334;1.6;0.003306;384;14;10
676528;6;1.1304;6.7824;1.6;0.003306;384;21;15
676601;6;1.0473;6.2838;1;0.003306;384;21;15
667188;6;0.9104;5.4624;1.9;0.00576;286;21;15
726364;6;1.1641;6.9846;1.8;0.003306;384;21;15
746487;6;1.0715;6.429;1.8;0.003306;384;21;16
829424;6;1.0883;6.5298;1.8;0.003306;384;21;15
666347;6;0.8147;4.8882;1.9;0.00576;286;21;15
667063;2;2.1578;4.3156;1.9;0.00576;286;21;15
669440;8;1.0189;8.1512;4;0.00891;88;21;16
669481;8;1.0189;8.1512;4;0.00891;88;21;16
564385;6;1.1704;7.0224;1.9;0.012716;180;21;15
564369;6;1.1704;7.0224;1.9;0.012716;180;21;15
675447;6;0.881;5.286;1.9;0.00576;286;21;15
756981;6;1.0568;6.3408;2.55;0.0072;208;21;15
757005;6;1.0568;6.3408;2.55;0.0072;208;21;15
723460;8;1.1431;9.1448;4.5;0.012;128;21;15
699868;8;1.1431;9.1448;4.5;0.012;128;21;15
598045;8;0.9883;7.9064;1.8;0.0054;128;21;15
597989;4;1.8883;7.5532;1.8;0.01296;128;21;15
665901;8;1.1431;9.1448;4.5;0.012;128;21;15
665927;8;1.1431;9.1448;4.5;0.012;128;21;15
665943;8;1.1431;9.1448;4.5;0.012;128;21;15
665968;8;1.1431;9.1448;4.5;0.012;128;21;15
691501;6;1.7094;10.2564;3.3;0.012;128;21;15
680520;4;1.9578;7.8312;4.5;0.012;128;21;15
665802;4;1.0494;4.1976;1.8;0.0054;288;21;15
597120;4;1.1873;4.7492;1.5;0.0048;348;25;17
501684;3;2.5178;7.5534;4.5;0.01271;128;21;15
713081;8;1.1431;9.1448;4.5;0.012;128;21;15
829721;4;1.6262;6.5048;2.1;0.00651;156;21;16
666784;6;1.0683;6.4098;2.7;0.007424;440;21;15
666826;6;0.8526;5.1156;2.7;0.008064;180;21;15
674168;6;1.2757;7.6542;2.7;0.0246;200;21;15
667022;6;1.1473;6.8838;3.07;0.00936;180;21;16
676627;6;0.8526;5.1156;3;0.00728;216;21;15
700120;6;1.0957;6.5742;3;0.012;120;21;15
674622;4;0.9841;3.9364;2.5;0.0112;108;21;15
666321;8;0.8283;6.6264;1.95;0.001026;108;21;15
666388;4;1.0231;4.0924;2.7;0.001088;108;21;15
674705;6;1.102;6.612;2.4;0.004032;252;21;15
662361;8;1.1947;9.5576;4.8;0.00912;120;21;15
662387;8;1.1947;9.5576;4.8;0.00912;120;21;15
680306;8;1.1947;9.5576;3.5;0.00928;120;21;15
680322;8;1.1947;9.5576;3.5;0.00928;120;21;15
680348;6;1.0283;6.1698;2.7;0.00768;160;21;15
683383;8;1.3725;10.98;3.7;0.0112;144;21;15
674440;3;1.7736;5.3208;1.4;0.0048;288;21;15
671768;3;1.7736;5.3208;1.42;0.0048;288;21;16
670406;6;0.7052;4.2312;6;0.0104;108;21;16
670448;4;1.6946;6.7784;6;0.01352;108;21;16
671941;8;1.4125;11.3;5.9;0.02475;300;21;16
671966;8;1.4125;11.3;5.9;0.0099;300;21;16
671982;8;1.4125;11.3;5.9;0.0099;300;21;16
672105;8;1.4125;11.3;5.9;0.0099;300;21;16
671685;3;1.7736;5.3208;1.4;0.0048;288;21;16
756965;6;1.3104;7.8624;3.9;0.00552;192;21;15
757989;6;1.3925;8.355;3.9;0.00552;192;21;15
670802;6;1.0294;6.1764;2.5;0.00972;180;21;16
670703;6;1.0294;6.1764;3.3;0.00984;153;21;16
670745;4;2.4725;9.89;6.5;0.01512;90;21;15
670729;6;1.0294;6.1764;3.3;0.00984;171;21;16
670786;3;1.7073;5.1219;2.8;0.00984;144;21;16
671248;6;1.0683;6.4098;2.5;0.00972;153;21;16
671263;6;1.0683;6.4098;2.5;0.00972;153;21;16
670901;8;1.2378;9.9024;4;0.0198;240;21;16
671008;8;1.3168;10.5344;4;0.0099;300;21;16
677849;8;1.2536;10.0288;3.8;0.01845;120;21;15
663062;6;1.1473;6.8838;2.8;0.00966;108;21;15
580605;4;1.662;6.648;2;0.012;120;21;15
671701;4;1.3757;5.5028;2;0.00861;160;21;16
671628;6;1.1294;6.7764;3;0.0078;135;21;16
671602;6;1.1473;6.8838;2.8;0.00966;108;21;16
676726;4;1.1431;4.5724;1;0.0048;408;25;18
676767;6;1.1473;6.8838;2.8;0.00966;108;21;15
677245;4;1.4778;5.9112;2;0.0064;216;21;15
677260;4;1.4778;5.9112;2;0.0064;216;21;15
692384;8;1.1073;8.8584;4;0.00891;88;21;15
692269;8;1.1073;8.8584;4;0.00891;88;21;15
746362;4;1.2452;4.9808;1;0.0048;408;25;17
691048;4;0.9589;3.8356;1;0.00456;408;25;17
691063;4;1.021;4.084;1;0.00456;348;25;17
718106;4;1.4746;5.8984;3.3;0.012;128;21;15
718502;8;0.7189;5.7512;1.15;0.00468;240;23;15
785824;6;0.8178;4.9068;2.2;0.0099;132;21;14
785964;6;0.8178;4.9068;2.2;0.0099;132;21;14
719245;4;1.2989;5.1956;5.2;0.01404;108;30;16
674549;12;0.4873;5.8476;5;0.013182;108;28;15
674606;6;0.5957;3.5742;5.3;0.01014;192;70;50
674648;6;0.5957;3.5742;5.3;0.008112;192;70;50
818245;3;2.4336;7.3008;1;0.00594;288;19;15
568568;3;1.582;4.746;0.71;0.003078;540;18;14
568543;6;1.3936;8.3616;1.15;0.003952;270;20;15
568527;6;1.3936;8.3616;1.15;0.003952;270;20;15
568501;6;1.3936;8.3616;1.15;0.003952;270;20;15
568485;6;1.4599;8.7594;1.15;0.003952;270;20;15
719260;3;1.2852;3.8556;2.6;0.00972;162;30;20
699686;6;0.6515;3.909;1.7;0.00768;150;30;20
699728;6;0.6515;3.909;1.7;0.00768;150;30;20
699967;6;0.7326;4.3956;2.7;0.00972;180;30;20
700088;6;0.7326;4.3956;2.7;0.00972;162;30;20
700104;6;0.6747;4.0482;3;0.0072;192;70;50
719286;4;1.502;6.008;6;0.01364;96;70;25
771584;6;0.6494;3.8964;5.3;0.008112;192;70;30
680645;5;1.1515;5.7575;2.3;0.0066;210;21;15
680686;5;1.2915;6.4575;2.3;0.0066;210;21;15
680702;6;1.3715;8.229;2;0.0032;272;21;15
688325;5;1.3125;6.5625;2.3;0.0066;210;20;15
688341;5;1.3041;6.5205;2.3;0.0066;210;20;15
567362;5;1.3041;6.5205;2.3;0.0066;210;20;15
688366;5;1.3041;6.5205;2.3;0.0066;210;20;15
693861;6;1.2831;7.6986;1.45;0.009;288;20;15
529321;6;1.5104;9.0624;1.45;0.009;288;21;15
729541;6;1.1725;7.035;1.45;0.009;288;20;15
529602;6;1.5967;9.5802;1.45;0.009;288;21;15
681106;6;1.1799;7.0794;3;0.003952;180;21;15
681122;6;1.1799;7.0794;3;0.008398;180;20;15
681148;6;1.1799;7.0794;3;0.003952;180;20;15
680983;6;1.2789;7.6734;1.8;0.0038;180;20;15
680967;6;1.2789;7.6734;1.5;0.003952;180;20;15
929349;6;1.4599;8.7594;1;0.004704;195;14;10
672667;6;1.2062;7.2372;2.1;0.01092;120;21;15
705129;6;1.3073;7.8438;1.3;0.00504;114;21;15
756643;6;1.1883;7.1298;2.4;0.0072;160;21;15
672725;6;1.3073;7.8438;1.6;0.00448;114;21;15
672204;6;1.3504;8.1024;1.4;0.006864;170;21;16
726281;6;1.3073;7.8438;1.3;0.00504;114;21;15
714725;6;1.3073;7.8438;1.3;0.00504;114;21;15
689000;12;0.921;11.052;6.5;0.00728;72;100;50
689026;12;0.921;11.052;6.5;0.00728;72;100;50
578229;6;1.1578;6.9468;2.7;0.0054;135;21;15
529362;4;1.2336;4.9344;1.4;0.0051;360;21;15
529388;4;1.2336;4.9344;1.4;0.0051;360;21;15
578203;6;1.2631;7.5786;1.7;0.004608;187;21;15
505446;6;1.2999;7.7994;1.3;0.0042;224;21;15
689869;6;1.0989;6.5934;2.2;0.003591;225;21;15
498469;8;2.2715;18.172;5.3;0.0084;132;65;40
676841;12;0.5536;6.6432;2.4;0.0091;126;60;40
676866;6;1.2399;7.4394;3.5;0.00936;126;60;40
677203;12;0.9304;11.1648;3.2;0.007776;120;26;18
498444;6;1.4262;8.5572;2.2;0.00414;280;65;40
676940;12;0.5673;6.8076;2.4;0.0091;126;60;40
690867;6;1.9852;11.9112;3.7;0.005346;160;25;15
676924;6;1.301;7.806;3.5;0.00936;126;60;40
676908;12;0.6041;7.2492;2.4;0.0091;126;60;40
676882;6;1.2746;7.6476;3.5;0.00936;126;60;40
569509;6;0.9947;5.9682;4;0.004998;232;21;15
570184;15;0.382;5.73;2;0.00756;135;21;15
677146;6;0.8852;5.3112;3.5;0.0104;153;21;15
563320;6;1.3083;7.8498;3.5;0.0104;153;21;15
518423;8;2.6072;20.8576;5.3;0.00756;144;70;50
527986;12;1.7441;20.9292;6.5;0.01311;90;75;50
683805;12;0.5768;6.9216;2.6;0.0084;192;30;22
683821;12;1.1957;14.3484;6.4;0.01536;100;30;22
684027;6;0.5505;3.303;2.7;0.0108;192;30;22
712885;12;0.6536;7.8432;3.1;0.0096;176;21;15
684001;12;1.8409;22.0908;3;0.009504;147;75;50
546986;12;1.7188;20.6256;3;0.009504;147;70;50
684043;12;1.5904;19.0848;3;0.0108;147;75;50
683482;12;1.9325;23.19;6.5;0.00874;90;75;50
683508;12;1.4262;17.1144;6.5;0.00874;90;75;50
688986;8;2.2451;17.9608;5.1;0.0068;132;75;50
689521;8;1.2178;9.7424;5.3;0.0066;132;75;50
746420;12;1.362;16.344;4.3;0.006048;171;45;25
689067;12;0.9557;11.4684;4.3;0.006048;171;45;25
689083;8;1.5483;12.3864;5.2;0.00731;132;75;50
689968;7;1.1704;8.1928;4.8;0.01242;198;30;20
690024;7;1.0083;7.0581;4.8;0.01242;198;30;20
689141;8;1.6146;12.9168;5.3;0.0068;120;65;40
690263;8;1.1652;9.3216;5.3;0.0068;120;65;40
756049;12;1.8199;21.8388;3;0.009504;147;70;50
684084;12;1.1883;14.2596;4.3;0.010488;168;90;30
667568;8;1.5883;12.7064;5.76;0.0132;84;21;15
527184;8;0.6978;5.5824;3.2;0.0072;192;21;15
677468;8;0.7662;6.1296;2.88;0.0072;192;21;15
668806;8;1.1115;8.892;3;0.00756;64;21;15
677369;8;1.3389;10.7112;5.76;0.01395;80;21;15
677328;4;1.6062;6.4248;2.6;0.00756;180;21;15
699462;8;1.1378;9.1024;5.2;0.012;136;21;15
729368;6;1.6778;10.0668;5.4;0.01404;108;21;15
519025;4;1.5715;6.286;3.5;0.01044;160;21;15
726265;4;1.3325;5.33;2.2;0.00638;256;21;15
746388;4;1.222;4.888;1.15;0.0048;348;25;17
674580;4;1.1431;4.5724;1.1;0.0048;408;25;18
668400;8;1.3494;10.7952;4.52;0.012;128;21;15
671149;4;2.3662;9.4648;4.5;0.012;128;21;15
